review_id,review,rating,rating_derived_label,annotator_1,annotator_2,annotator_3,final_sentiment,Unnamed: 8,Unnamed: 9,Unnamed: 10,majority_label,full_agreement,requires_resolution
1080,Inconsistent inconsistent that's the truth. Also they don't clean the edges of the booths. Gross,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
10388,"I don't know if the food's real but it's tasty and it's cheap... Thanks Mac""your real tasty clean and good...",3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
24263,"Although conveniently located to several hotels, the hour wait to get my order shows incapability to handle the extra patronage. They are not adequately staffed to handle the extra flow of being centrally located. Even when we were at the window, it seems they were still scrambling to put our order together. Once back the hotel, we discovered that one of our orders was wrong! They placed bacon on one of the fish sandwiches!",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
189,The last two times I went to this location the burgers were barely even warm when they were handed to me. I had to take them back because they were cool to the touch.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
19368,McDonald's. Ordered twice and twice my order was canceled Noone bothered to let me know just wasted time waiting for nothing.,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24479,All that technology and they can't remember how to put two sandwiches in a bag. Maybe if they had a few more people instead of LCD screens?,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11963,"Hello I was stunned to read reviews of this location on Google. Not our experience at all. My wife and I both agree that this was the finest, cleanest, friendliest McDonalds we have ever been to ... dating back to the mid 1970's! That's a lot of McDonalds all across Ontario, Quebec and probably 30 states in the USA. We stopped on our way through for a quick bite at about 11:30 a.m. Thursday May 9 and again at about 1:30 p.m. Monday May 13. We loved the staff, the patriotic decorations and just the overall welcoming atmosphere. What a place. Hope they keep it up!",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6073,Food was fast fresh and hot. Place was clean with rapid service,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
881,"I like McDonald s, just not this McDonald s. The drive thru is a 10 minute wait. Only maybe 4 cars waiting ahead of you. You pay at first window then you pull up to second window. They tell you to pull off to the side in that space and we will bring it to you. An 8 minute wait there. When you get your food the Coke is flat and",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12321,Its McD's. Fast and cheap,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
30932,"Great service, went the extra mile without prompting.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8079,Some days the service is fast and others it takes forever.,4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
22921,Soooo slow. Waited on line so long to find out there were only 2 people working. Literally!!! I'm sure they make more than enough money to hire more people.,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
20723,"All very well, but customer service needs to be improved (sometimes)",4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
15839,They do pretty good for late late night.,4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
15500,"This McDonald's is very low on service . When i first walked there was a smell of something rooting or something else and it just smelled horrible. Everyone that walked i would seem that . The soda station had trash on it, the tables weren't clean. I also had to wait an extra 10 min for my food but it was already ready but the people were just standing around not calling out my order.i had to go up to them and say is that my order and the guy said i don't know.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
14951,"No cars in the drive thru was great like 1,2,3",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
28629,Very good food. Just lines are to long,4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
4450,I like to order here whenever I want to add more layer of flab,4,Positive,Positive,Positive,Neutral,Positive,,,,Positive,False,False
13477,"Great, locaton, busy place, good service, free parking.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
19782,I don't like it very much because whenever you order something they measure what it is not...,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
11123,"Self-service machine doesn't work properly. Terrible service. Wrong meal given, after arguing I got the right one.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
21488,Worst McDonald's ever. Don't reckmmebdsvf,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4179,The Big Mac wasn't fresh but service was fast. ( I would like to suggest everyone to download their McDonald's app. They offer great deals & rewards points to receive free food ),4,Positive,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
4136,Great customer service during my todays visit! Great team work!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
11297,Very efficient drive through staff. Great fries as well. The inside however is very Spartan and not clean. You also have to pay to use the bathroom! See my photo. What the what....,4,Positive,Negative,Positive,Neutral,Neutral,,,,,False,True
26138,"Kind person that cant manage to get an order right. 3 times I had to come back to get the order redone. Kind cashier, everything else about this place sucks.",2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
12881,Line horrible long fries cold sandwich awesome,2,Negative,Negative,Negative,Neutral,Negative,,,,Negative,False,False
26192,Horrible service 30 minutes for chicken nuggets... that should never happen management is definitely a must,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
990,This McDonald s is the worst advertise they have certain menu items and whe,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
22279,Hawaii Beach front McDonald's yes please,4,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
13905,"First of all keep on mind this is McDonald's a very upscale McDonald's but it is it. My family and I really enjoyed it here. It was very clean although crowded assistance was given with processing our order and the employee explained how I can get a discount through the McDonald's app, he was very patient. It is very large and the game room was great! The other employees were very nice and took our trays and trash. The was McDonald's flavor, but the pizza was good. The cookies were so fresh and warm, very delicious. More than the regular McDonald's food options. Overall a great visit!",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
15466,"Went through drive thru, ordered a quarter pounder meal with out cheese . Was told only had can drinks. Ok, asked for a diet soda, I was told that they only have can drinks and water. Ok, so I said water. Then after I got my receipt and proceeded to next window, I looked at the receipt , and I was upcharged $.39 for the water. What the heck? So I asked the employee at the window, wht was I uocharged .39 cents for the water. She said "" I don't know, that's all we got"". I understand that the soda machines are down, but to offer can drinks and water, but uocharge, and not told why, or an employee to make the effort to explain, or even care. Terrible customer service. Disappointed.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
12980,Didn't get all my order- I feel scammed :(,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11167,"Super bad wait time and service food, the fries were plain with no flavor also .",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11462,Orders took forever uber eats pick up cant stand the bew rude staff.,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
11824,Dirty needs more people to clean,3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
2729,No specials,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
16050,"Well, that's fine, but the machines don't have ice for soft drinks, it's the one inside the Alto Glory Walmart",2,Negative,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
10082,"Horrible service. Rude staff named Marian. Went to several fast food joints s in new york, dc or LA and their service was nowhere as low as this one.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
